2022-12-23 01:04:32,423 INFO    StreamThr :6203 [internal.py:wandb_internal():87] W&B internal server running at pid: 6203, started at: 2022-12-23 01:04:32.422061
2022-12-23 01:04:33,208 INFO    HandlerThread:6203 [interfaces.py:finish():175] Joined network
2022-12-23 01:04:33,439 DEBUG   SenderThread:6203 [sender.py:send():303] send: telemetry
2022-12-23 01:04:33,439 DEBUG   SenderThread:6203 [sender.py:send():303] send: stats
2022-12-23 01:04:33,968 INFO    Thread-16 :6203 [upload_job.py:push():143] Uploaded file /tmp/tmp__6zn3zdwandb/43lw5gcb-wandb-metadata.json
2022-12-23 01:04:34,118 INFO    Thread-13 :6203 [dir_watcher.py:_on_file_created():275] file/dir created: /workspaces/codespaces-jupyter/notebooks/wandb/run-20221223_010432-2pggok3i/files/wandb-summary.json
2022-12-23 01:04:34,118 INFO    Thread-13 :6203 [dir_watcher.py:_on_file_created():275] file/dir created: /workspaces/codespaces-jupyter/notebooks/wandb/run-20221223_010432-2pggok3i/files/requirements.txt
2022-12-23 01:04:34,118 INFO    Thread-13 :6203 [dir_watcher.py:_on_file_created():275] file/dir created: /workspaces/codespaces-jupyter/notebooks/wandb/run-20221223_010432-2pggok3i/files/wandb-metadata.json
2022-12-23 01:04:48,442 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:04:48,442 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:04:56,049 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: resume
2022-12-23 01:04:56,049 INFO    HandlerThread:6203 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-12-23 01:05:03,047 DEBUG   SenderThread:6203 [sender.py:send():303] send: telemetry
2022-12-23 01:05:03,131 INFO    Thread-13 :6203 [dir_watcher.py:_on_file_modified():292] file/dir modified: /workspaces/codespaces-jupyter/notebooks/wandb/run-20221223_010432-2pggok3i/files/config.yaml
2022-12-23 01:05:03,804 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:05:03,804 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:05:04,165 DEBUG   SenderThread:6203 [sender.py:send():303] send: telemetry
2022-12-23 01:05:05,132 INFO    Thread-13 :6203 [dir_watcher.py:_on_file_created():275] file/dir created: /workspaces/codespaces-jupyter/notebooks/wandb/run-20221223_010432-2pggok3i/files/output.log
2022-12-23 01:05:07,133 INFO    Thread-13 :6203 [dir_watcher.py:_on_file_modified():292] file/dir modified: /workspaces/codespaces-jupyter/notebooks/wandb/run-20221223_010432-2pggok3i/files/output.log
2022-12-23 01:05:07,260 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: pause
2022-12-23 01:05:07,260 INFO    HandlerThread:6203 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-12-23 01:05:19,137 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:05:19,137 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:05:34,147 INFO    Thread-13 :6203 [dir_watcher.py:_on_file_modified():292] file/dir modified: /workspaces/codespaces-jupyter/notebooks/wandb/run-20221223_010432-2pggok3i/files/config.yaml
2022-12-23 01:05:34,391 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:05:34,391 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:05:49,641 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:05:49,641 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:06:04,894 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:06:04,894 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:06:20,148 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:06:20,148 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:06:35,395 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:06:35,396 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:06:50,648 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:06:50,648 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:07:05,902 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:07:05,902 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:07:21,150 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:07:21,150 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:07:36,401 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:07:36,402 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:07:51,649 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:07:51,649 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:08:06,900 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:08:06,901 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:08:22,149 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:08:22,150 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:08:37,399 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:08:37,399 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:08:52,647 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:08:52,648 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:09:07,901 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:09:07,901 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:09:23,149 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:09:23,149 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:09:38,401 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:09:38,401 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:09:53,658 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:09:53,658 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:10:08,912 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:10:08,913 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:10:24,164 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:10:24,164 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:10:39,421 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:10:39,421 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:10:54,677 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:10:54,677 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:11:09,930 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:11:09,931 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
2022-12-23 01:11:25,179 DEBUG   HandlerThread:6203 [handler.py:handle_request():139] handle_request: stop_status
2022-12-23 01:11:25,180 DEBUG   SenderThread:6203 [sender.py:send_request():317] send_request: stop_status
